num_of_features,time
102,1598537702.504436736
83,1598537702.603580672
69,1598537702.702465792
194,1598537702.802170880
111,1598537702.901993728
86,1598537703.001725696
69,1598537703.102285824
187,1598537703.204187392
151,1598537703.304775680
134,1598537703.405322240
115,1598537703.504624896
101,1598537703.604696832
87,1598537703.704100352
65,1598537703.803268608
126,1598537703.903266560
99,1598537704.003154176
91,1598537704.102168320
84,1598537704.202090496
58,1598537704.301794304
178,1598537704.401362944
154,1598537704.502129664
92,1598537704.602456320
78,1598537704.702997248
73,1598537704.802915072
63,1598537704.903193856
219,1598537705.003770112
167,1598537705.103958272
152,1598537705.204228096
92,1598537705.304475136
76,1598537705.404529408
69,1598537705.504548864
130,1598537705.605214464
97,1598537705.705425152
83,1598537705.805591808
68,1598537705.905298176
252,1598537706.004286720
152,1598537706.103330560
109,1598537706.202824448
96,1598537706.301979392
80,1598537706.401971456
59,1598537706.502470144
174,1598537706.602056704
146,1598537706.702539520
126,1598537706.803378432
120,1598537706.904060928
111,1598537707.005063424
106,1598537707.104896768
98,1598537707.204882432
77,1598537707.304422400
75,1598537707.404078592
71,1598537707.503975936
69,1598537707.603846400
219,1598537707.703697152
198,1598537707.803640064
167,1598537707.904354816
132,1598537708.004295424
115,1598537708.104991488
103,1598537708.205271552
98,1598537708.304583424
90,1598537708.404174592
86,1598537708.503460096
81,1598537708.603739648
76,1598537708.704212480
70,1598537708.804492288
68,1598537708.904565248
447,1598537709.004520448
271,1598537709.104053760
218,1598537709.203916544
189,1598537709.303887104
171,1598537709.403480320
145,1598537709.503322112
88,1598537709.602878720
68,1598537709.702231552
231,1598537709.802203904
199,1598537709.902418944
168,1598537710.002702080
131,1598537710.103721216
122,1598537710.203721728
112,1598537710.304422400
104,1598537710.404123392
91,1598537710.503733760
78,1598537710.603501824
61,1598537710.703072256
259,1598537710.802564608
142,1598537710.902428160
117,1598537711.002640128
100,1598537711.102785280
85,1598537711.203289088
68,1598537711.303835392
243,1598537711.403970560
187,1598537711.503948800
176,1598537711.603951872
161,1598537711.704188928
135,1598537711.803796992
114,1598537711.903745280
83,1598537712.003729664
79,1598537712.104042496
75,1598537712.203897088
70,1598537712.304165376
60,1598537712.404210944
373,1598537712.504551936
306,1598537712.604486912
154,1598537712.704631808
109,1598537712.804759040
92,1598537712.904200192
81,1598537713.004015360
69,1598537713.103740672
255,1598537713.203595776
181,1598537713.303491328
116,1598537713.403872256
91,1598537713.504287744
69,1598537713.604371200
168,1598537713.704225792
113,1598537713.804227584
88,1598537713.904446976
73,1598537714.004014336
54,1598537714.103576320
155,1598537714.204027904
105,1598537714.303717376
81,1598537714.403722240
71,1598537714.503946752
65,1598537714.603533568
232,1598537714.703465216
204,1598537714.803332352
184,1598537714.903677952
156,1598537715.004181248
107,1598537715.104244992
91,1598537715.203294464
87,1598537715.303394560
81,1598537715.403894016
60,1598537715.503872512
305,1598537715.604144896
213,1598537715.704260096
170,1598537715.804754176
119,1598537715.904882176
110,1598537716.004413440
103,1598537716.104048384
90,1598537716.203085568
78,1598537716.302550272
63,1598537716.402580224
311,1598537716.502992384
184,1598537716.603383808
132,1598537716.703979520
86,1598537716.804411648
68,1598537716.904951808
244,1598537717.004754176
155,1598537717.104478720
122,1598537717.204159488
67,1598537717.303457536
234,1598537717.402441472
189,1598537717.502645248
158,1598537717.602780672
138,1598537717.702679296
114,1598537717.803264000
99,1598537717.903427072
92,1598537718.003951360
75,1598537718.104255488
72,1598537718.204758272
68,1598537718.304901120
241,1598537718.404619520
198,1598537718.503851520
159,1598537718.603863040
135,1598537718.703898368
117,1598537718.803763712
109,1598537718.904519680
97,1598537719.004836864
68,1598537719.105338624
223,1598537719.205334016
187,1598537719.304975104
160,1598537719.404974336
139,1598537719.504454912
130,1598537719.603684864
86,1598537719.703721984
60,1598537719.803569664
225,1598537719.903684352
168,1598537720.004115712
88,1598537720.104944896
73,1598537720.205431552
65,1598537720.305629952
207,1598537720.405489664
126,1598537720.505339136
84,1598537720.604629760
55,1598537720.703668736
206,1598537720.803814912
163,1598537720.903415296
93,1598537721.003481856
66,1598537721.104268032
290,1598537721.205017856
208,1598537721.305716992
166,1598537721.406032384
104,1598537721.505552384
83,1598537721.604918528
69,1598537721.703829760
112,1598537721.803068416
88,1598537721.903484672
72,1598537722.003414784
60,1598537722.103462912
135,1598537722.204169984
91,1598537722.304273152
71,1598537722.404491264
58,1598537722.504012288
128,1598537722.604092416
86,1598537722.703839488
73,1598537722.802980864
63,1598537722.902819840
129,1598537723.003017472
65,1598537723.102773760
108,1598537723.202737664
54,1598537723.302989824
90,1598537723.403363328
53,1598537723.504086016
145,1598537723.605099776
116,1598537723.705773312
102,1598537723.806061312
80,1598537723.905924096
67,1598537724.005749760
299,1598537724.106375680
149,1598537724.206467072
111,1598537724.306773504
90,1598537724.406495232
79,1598537724.505829120
75,1598537724.605234688
54,1598537724.705037312
300,1598537724.804440320
252,1598537724.903800576
164,1598537725.003133184
110,1598537725.103364352
80,1598537725.203510272
59,1598537725.303491840
406,1598537725.403727872
230,1598537725.503586560
167,1598537725.603810560
130,1598537725.703684352
118,1598537725.803441664
111,1598537725.903368192
106,1598537726.003424512
104,1598537726.102808832
94,1598537726.202286592
89,1598537726.303255040
82,1598537726.403462400
75,1598537726.504207616
67,1598537726.605384192
191,1598537726.705338624
160,1598537726.805447168
128,1598537726.905012736
119,1598537727.004432128
104,1598537727.103858176
94,1598537727.203070720
85,1598537727.303402752
79,1598537727.403545344
61,1598537727.503635456
237,1598537727.603717632
172,1598537727.704072960
149,1598537727.804565760
131,1598537727.904732928
122,1598537728.004908288
98,1598537728.105250304
81,1598537728.204636160
76,1598537728.304380672
74,1598537728.403956992
64,1598537728.504090112
329,1598537728.604083968
259,1598537728.704244736
215,1598537728.804431616
185,1598537728.904412160
172,1598537729.004152576
119,1598537729.104032000
107,1598537729.203924992
99,1598537729.303142656
93,1598537729.403080960
88,1598537729.503425280
84,1598537729.603338752
79,1598537729.703491328
62,1598537729.803684096
236,1598537729.903480320
168,1598537730.003416320
138,1598537730.103418112
114,1598537730.203810304
95,1598537730.304228096
33,1598537730.403942912
236,1598537730.503963648
187,1598537730.603962368
147,1598537730.704295680
117,1598537730.804671232
102,1598537730.905086976
84,1598537731.004860416
75,1598537731.105444864
71,1598537731.205914112
68,1598537731.306531072
305,1598537731.406673152
208,1598537731.506531072
143,1598537731.606785024
115,1598537731.706347776
107,1598537731.805573632
92,1598537731.904967168
73,1598537732.004157696
57,1598537732.103684352
170,1598537732.203177216
105,1598537732.302747904
74,1598537732.402373120
66,1598537732.502347264
239,1598537732.602144000
153,1598537732.702436608
102,1598537732.803019008
87,1598537732.903027712
78,1598537733.003715584
66,1598537733.103915008
197,1598537733.204301568
169,1598537733.304686336
149,1598537733.404520960
119,1598537733.504537088
103,1598537733.603852800
94,1598537733.703544064
88,1598537733.803916288
66,1598537733.904039936
322,1598537734.004221696
270,1598537734.104870912
184,1598537734.204836864
139,1598537734.305551616
109,1598537734.405741056
91,1598537734.505637888
74,1598537734.605401344
52,1598537734.704720384
395,1598537734.804588800
313,1598537734.904412928
202,1598537735.003971328
173,1598537735.104142592
150,1598537735.204948224
123,1598537735.304794112
92,1598537735.405063424
88,1598537735.505314304
82,1598537735.605323264
70,1598537735.704885504
66,1598537735.804174336
238,1598537735.904566528
126,1598537736.004851456
110,1598537736.104765952
102,1598537736.205219328
86,1598537736.305658624
75,1598537736.406037760
70,1598537736.505441792
68,1598537736.605395456
313,1598537736.705426432
260,1598537736.805225472
151,1598537736.904943360
101,1598537737.005318400
62,1598537737.105872384
258,1598537737.205992192
199,1598537737.306390016
139,1598537737.406177792
128,1598537737.506257152
109,1598537737.605635072
100,1598537737.705251328
94,1598537737.804764416
78,1598537737.903638528
68,1598537738.002929152
187,1598537738.102956800
125,1598537738.203206400
116,1598537738.303426048
93,1598537738.403982848
76,1598537738.504324096
70,1598537738.604928000
66,1598537738.704909312
218,1598537738.805163008
187,1598537738.905223680
104,1598537739.004523008
97,1598537739.104368896
86,1598537739.203947520
78,1598537739.303800320
75,1598537739.403971584
67,1598537739.504579328
180,1598537739.605307904
147,1598537739.705689600
139,1598537739.805571072
129,1598537739.905567488
118,1598537740.005219584
88,1598537740.104221184
65,1598537740.204182784
211,1598537740.304493056
146,1598537740.404325632
116,1598537740.504722432
100,1598537740.605396992
94,1598537740.706373376
79,1598537740.806582784
68,1598537740.906753792
124,1598537741.006868480
86,1598537741.106564864
65,1598537741.205806336
144,1598537741.305735936
91,1598537741.405200896
48,1598537741.504262912
110,1598537741.604101376
53,1598537741.703654912
105,1598537741.803879424
82,1598537741.903653376
59,1598537742.003663872
82,1598537742.103343616
38,1598537742.203287552
78,1598537742.303603968
58,1598537742.404329728
165,1598537742.504773376
119,1598537742.605188352
76,1598537742.705911552
61,1598537742.806277888
161,1598537742.906427136
130,1598537743.005965056
90,1598537743.105508864
64,1598537743.204904448
213,1598537743.304331264
154,1598537743.404014592
130,1598537743.503876352
116,1598537743.603900928
96,1598537743.704385024
87,1598537743.804862208
68,1598537743.905228544
216,1598537744.005540096
148,1598537744.105527296
135,1598537744.205634816
116,1598537744.305221376
109,1598537744.404722176
99,1598537744.504450048
86,1598537744.604303104
79,1598537744.704397568
68,1598537744.804132096
256,1598537744.904669184
196,1598537745.005335040
155,1598537745.105338112
136,1598537745.205102336
126,1598537745.305116672
109,1598537745.404819456
92,1598537745.504155648
84,1598537745.603916032
73,1598537745.704232448
67,1598537745.804169728
232,1598537745.904256256
147,1598537746.004968448
122,1598537746.105285376
107,1598537746.205513984
94,1598537746.305409792
76,1598537746.405572096
71,1598537746.505169152
67,1598537746.604296960
256,1598537746.704407040
163,1598537746.803930368
134,1598537746.903822592
122,1598537747.003940864
98,1598537747.104324352
80,1598537747.204176896
65,1598537747.303922176
247,1598537747.403986688
168,1598537747.504190208
117,1598537747.604179200
92,1598537747.703693568
80,1598537747.804373248
70,1598537747.904361984
56,1598537748.004578048
188,1598537748.105254656
156,1598537748.205523456
121,1598537748.305422592
103,1598537748.404793088
85,1598537748.504776960
73,1598537748.604532736
64,1598537748.704018432
243,1598537748.804122624
188,1598537748.904556288
155,1598537749.004864256
114,1598537749.105225984
100,1598537749.205461504
93,1598537749.305562368
71,1598537749.405644288
61,1598537749.505351680
281,1598537749.605091328
190,1598537749.704975872
145,1598537749.804701952
96,1598537749.904694784
88,1598537750.004520192
72,1598537750.104608000
63,1598537750.204799488
196,1598537750.305135872
150,1598537750.405527552
137,1598537750.505205504
105,1598537750.605445120
73,1598537750.705100032
53,1598537750.805063424
155,1598537750.904604672
106,1598537751.004460032
85,1598537751.104730368
75,1598537751.204473088
55,1598537751.305219328
229,1598537751.405590272
137,1598537751.505859328
110,1598537751.605610240
99,1598537751.705608448
78,1598537751.805339136
67,1598537751.904987392
210,1598537752.004293888
136,1598537752.104568320
82,1598537752.204673536
71,1598537752.304774656
65,1598537752.405210880
122,1598537752.505301504
92,1598537752.605009408
74,1598537752.705016064
62,1598537752.805068288
119,1598537752.904874752
88,1598537753.004518144
69,1598537753.104398080
124,1598537753.203761664
80,1598537753.304111360
71,1598537753.403727872
53,1598537753.504002816
127,1598537753.604348416
95,1598537753.705270784
71,1598537753.805144576
64,1598537753.905374208
117,1598537754.004999424
82,1598537754.104360960
69,1598537754.203973376
199,1598537754.304244992
146,1598537754.404184320
91,1598537754.504598016
83,1598537754.604978176
73,1598537754.705086208
57,1598537754.804963072
148,1598537754.904956928
121,1598537755.004199168
80,1598537755.104174592
69,1598537755.203796992
155,1598537755.303909376
79,1598537755.404535808
73,1598537755.504503552
59,1598537755.604962048
117,1598537755.705713408
66,1598537755.805762560
101,1598537755.905482752
70,1598537756.005257216
55,1598537756.105015296
118,1598537756.204632320
102,1598537756.303721216
77,1598537756.404039168
58,1598537756.503840256
143,1598537756.604002048
92,1598537756.704667392
84,1598537756.804820992
75,1598537756.905171712
70,1598537757.005158912
58,1598537757.105200640
121,1598537757.205030400
102,1598537757.304528640
95,1598537757.404038912
76,1598537757.504267264
69,1598537757.604119040
139,1598537757.704219648
96,1598537757.804698880
87,1598537757.904779520
79,1598537758.004641024
73,1598537758.104644352
66,1598537758.204556032
122,1598537758.304475648
92,1598537758.404295680
74,1598537758.504300288
62,1598537758.604565760
181,1598537758.704458240
148,1598537758.804621056
108,1598537758.905252864
98,1598537759.005503744
88,1598537759.105248512
81,1598537759.205136896
69,1598537759.305008128
152,1598537759.405213184
131,1598537759.504887808
99,1598537759.605321984
79,1598537759.705302528
71,1598537759.805376512
65,1598537759.905545728
159,1598537760.005792256
134,1598537760.105979648
126,1598537760.205641728
93,1598537760.305656064
72,1598537760.405570048
67,1598537760.505123328
167,1598537760.605338880
134,1598537760.705465344
111,1598537760.805481984
88,1598537760.905865472
73,1598537761.006350080
45,1598537761.106465024
181,1598537761.206311168
147,1598537761.305890816
113,1598537761.405629440
100,1598537761.505278720
88,1598537761.604743424
82,1598537761.705271552
76,1598537761.805132800
67,1598537761.905126656
168,1598537762.005686784
94,1598537762.105687296
78,1598537762.205973760
63,1598537762.305629696
174,1598537762.405386752
119,1598537762.505007616
106,1598537762.604477696
92,1598537762.703959040
69,1598537762.804267776
179,1598537762.903903744
155,1598537763.004116224
108,1598537763.104281856
80,1598537763.204468224
71,1598537763.305370368
55,1598537763.405418240
134,1598537763.505637120
102,1598537763.605420800
85,1598537763.704695808
81,1598537763.805009664
74,1598537763.904934656
68,1598537764.005055744
161,1598537764.105173248
132,1598537764.205350144
119,1598537764.305535488
105,1598537764.405438208
80,1598537764.505355008
59,1598537764.604897536
153,1598537764.704395008
125,1598537764.803838720
82,1598537764.904354048
65,1598537765.004247296
122,1598537765.104749056
87,1598537765.205485312
77,1598537765.305676288
60,1598537765.406486016
178,1598537765.506286848
113,1598537765.606349056
97,1598537765.705960704
78,1598537765.805197824
63,1598537765.905086720
142,1598537766.004727552
115,1598537766.104551168
65,1598537766.205104640
104,1598537766.305519104
65,1598537766.405639936
145,1598537766.505760512
121,1598537766.605636608
96,1598537766.705895424
75,1598537766.805418240
49,1598537766.904694272
110,1598537767.004941312
92,1598537767.104664832
69,1598537767.204433664
148,1598537767.304939520
105,1598537767.405450752
65,1598537767.505453824
121,1598537767.605448448
94,1598537767.705617920
83,1598537767.805666816
75,1598537767.905286144
69,1598537768.005005824
112,1598537768.105459456
87,1598537768.205469440
69,1598537768.305603840
116,1598537768.405566976
76,1598537768.505737472
59,1598537768.606190848
139,1598537768.706435328
94,1598537768.806875648
67,1598537768.907036416
156,1598537769.006738944
71,1598537769.106814464
54,1598537769.207287808
149,1598537769.306685440
101,1598537769.406729984
78,1598537769.506248192
67,1598537769.605830400
166,1598537769.705349120
123,1598537769.804710912
100,1598537769.904241152
90,1598537770.003933696
73,1598537770.103537664
67,1598537770.203289344
148,1598537770.303838464
123,1598537770.403646976
106,1598537770.504190720
97,1598537770.604669440
79,1598537770.705136128
67,1598537770.805310208
187,1598537770.905182976
134,1598537771.005088768
72,1598537771.104884992
67,1598537771.204063488
194,1598537771.303680256
119,1598537771.403786240
106,1598537771.503891968
82,1598537771.603808000
77,1598537771.704157952
63,1598537771.803820032
237,1598537771.904523264
187,1598537772.004782336
123,1598537772.105999616
112,1598537772.206109696
102,1598537772.305934592
88,1598537772.405732352
75,1598537772.505629696
72,1598537772.605495296
64,1598537772.705272320
310,1598537772.805130240
198,1598537772.904907008
174,1598537773.004827648
164,1598537773.104404480
158,1598537773.204258304
153,1598537773.303964672
149,1598537773.403585792
124,1598537773.503402496
121,1598537773.603653888
108,1598537773.704227840
107,1598537773.804555776
104,1598537773.904990464
102,1598537774.005445888
94,1598537774.105637376
94,1598537774.205216256
90,1598537774.304984832
81,1598537774.404984576
79,1598537774.504226560
70,1598537774.604196608
64,1598537774.704177664
452,1598537774.804352000
380,1598537774.904924160
309,1598537775.005186304
256,1598537775.105778688
221,1598537775.206173696
201,1598537775.305950208
163,1598537775.406007808
151,1598537775.505826816
140,1598537775.605402624
129,1598537775.705271040
124,1598537775.805245952
97,1598537775.905074688
88,1598537776.005509888
78,1598537776.105860352
73,1598537776.206049280
70,1598537776.305308928
64,1598537776.405190912
440,1598537776.505212928
334,1598537776.604815616
239,1598537776.704347136
197,1598537776.804726528
145,1598537776.904786176
126,1598537777.005311488
107,1598537777.105866496
99,1598537777.206132480
94,1598537777.306776832
87,1598537777.406070528
85,1598537777.505985792
79,1598537777.605818368
76,1598537777.705126912
72,1598537777.804604928
63,1598537777.904838400
417,1598537778.005110528
282,1598537778.105618176
255,1598537778.206051072
233,1598537778.306892544
221,1598537778.407056640
193,1598537778.507130880
137,1598537778.607183104
129,1598537778.706755584
112,1598537778.806191360
103,1598537778.905662976
93,1598537779.005171968
92,1598537779.104646144
87,1598537779.204640000
79,1598537779.305138176
71,1598537779.406002944
63,1598537779.506414592
301,1598537779.606367232
257,1598537779.706711296
200,1598537779.806333184
190,1598537779.905633280
135,1598537780.005582848
126,1598537780.105562112
108,1598537780.205475840
97,1598537780.305751808
88,1598537780.405933056
76,1598537780.506120960
74,1598537780.605868288
71,1598537780.705901568
66,1598537780.805660416
298,1598537780.905404928
204,1598537781.005075712
185,1598537781.105307392
175,1598537781.205114880
167,1598537781.305521408
153,1598537781.405504256
140,1598537781.506411008
120,1598537781.606811904
105,1598537781.706073088
96,1598537781.806098688
81,1598537781.905849344
80,1598537782.005111296
76,1598537782.104677120
72,1598537782.203933696
67,1598537782.303776000
250,1598537782.403616768
181,1598537782.504351488
165,1598537782.605117696
120,1598537782.705334784
109,1598537782.805580288
76,1598537782.905923584
73,1598537783.006297600
57,1598537783.106082560
276,1598537783.205560832
162,1598537783.306154240
145,1598537783.405667072
142,1598537783.505742336
118,1598537783.605858304
97,1598537783.706052608
88,1598537783.805742080
83,1598537783.905501952
70,1598537784.005579776
65,1598537784.105655296
131,1598537784.205309952
104,1598537784.305315840
71,1598537784.405661440
61,1598537784.505702656
162,1598537784.605871104
118,1598537784.706246144
105,1598537784.806565632
98,1598537784.906757376
92,1598537785.006123264
74,1598537785.106022400
66,1598537785.205513984
158,1598537785.305542144
129,1598537785.405376000
114,1598537785.505622528
91,1598537785.605367040
83,1598537785.705497088
77,1598537785.806070528
70,1598537785.906485248
51,1598537786.006719232
235,1598537786.106542592
145,1598537786.206389504
119,1598537786.306137600
93,1598537786.405736192
83,1598537786.505232896
76,1598537786.605928704
68,1598537786.706025984
141,1598537786.806337280
90,1598537786.906672640
68,1598537787.006597376
143,1598537787.106774272
90,1598537787.206150400
72,1598537787.305367296
60,1598537787.404140032
167,1598537787.503273472
103,1598537787.603091968
94,1598537787.703861760
75,1598537787.804213504
73,1598537787.905084928
65,1598537788.006030080
258,1598537788.106312704
123,1598537788.206884352
101,1598537788.307160576
60,1598537788.406425088
112,1598537788.506067456
91,1598537788.605971968
61,1598537788.706215424
266,1598537788.806700032
164,1598537788.906302464
138,1598537789.005574144
116,1598537789.105701632
103,1598537789.205716736
92,1598537789.305475584
87,1598537789.405143296
82,1598537789.504506624
73,1598537789.604044800
65,1598537789.704362496
306,1598537789.804377856
222,1598537789.904333824
186,1598537790.004423680
149,1598537790.104743936
131,1598537790.205559040
118,1598537790.306011136
87,1598537790.405946112
76,1598537790.505955328
73,1598537790.605977088
68,1598537790.705744640
515,1598537790.805619968
270,1598537790.905152000
223,1598537791.005260800
191,1598537791.104939264
184,1598537791.204888320
171,1598537791.305761024
165,1598537791.405497088
154,1598537791.505453568
151,1598537791.605575424
149,1598537791.705435136
140,1598537791.805470976
138,1598537791.905438208
134,1598537792.005658368
127,1598537792.106106624
119,1598537792.205826048
100,1598537792.305699840
94,1598537792.406008064
91,1598537792.505647872
89,1598537792.605561344
87,1598537792.705498624
80,1598537792.805049856
65,1598537792.905057792
371,1598537793.005222400
214,1598537793.105163264
150,1598537793.205214208
120,1598537793.304968960
94,1598537793.405175296
88,1598537793.505744640
62,1598537793.606008576
430,1598537793.706051328
302,1598537793.805989376
190,1598537793.905877504
168,1598537794.005431296
123,1598537794.105453568
106,1598537794.205174784
98,1598537794.305380608
75,1598537794.405334016
60,1598537794.505532416
620,1598537794.606045184
321,1598537794.706051328
273,1598537794.806031616
239,1598537794.905613824
213,1598537795.004899328
194,1598537795.104651776
165,1598537795.204541440
135,1598537795.304928512
121,1598537795.405056768
118,1598537795.505352192
105,1598537795.605513728
94,1598537795.705525504
86,1598537795.805574144
82,1598537795.905465600
82,1598537796.005631488
73,1598537796.105413120
70,1598537796.205438208
63,1598537796.305506304
236,1598537796.405775360
160,1598537796.505989888
121,1598537796.606038784
117,1598537796.706076416
94,1598537796.805901056
89,1598537796.905578752
84,1598537797.005050368
77,1598537797.104736512
75,1598537797.204630272
71,1598537797.304825088
65,1598537797.404663808
261,1598537797.505259264
208,1598537797.604844544
151,1598537797.705257216
136,1598537797.806070016
119,1598537797.906188032
107,1598537798.006680576
100,1598537798.106158336
93,1598537798.205961472
84,1598537798.305558272
79,1598537798.404888832
68,1598537798.504355840
285,1598537798.604901376
254,1598537798.705291776
208,1598537798.805742592
201,1598537798.905930240
189,1598537799.006003456
160,1598537799.106306304
142,1598537799.206419456
117,1598537799.306163456
110,1598537799.405828352
97,1598537799.505037824
77,1598537799.604370944
73,1598537799.704838400
71,1598537799.804289536
64,1598537799.904848128
214,1598537800.005397504
174,1598537800.105732864
154,1598537800.205579264
119,1598537800.305907712
94,1598537800.406046464
88,1598537800.505889792
70,1598537800.605424384
68,1598537800.704962048
244,1598537800.805070336
172,1598537800.904950272
129,1598537801.005388544
122,1598537801.106251264
113,1598537801.206265344
109,1598537801.306394368
102,1598537801.406593024
101,1598537801.506210816
97,1598537801.605917952
90,1598537801.705295360
86,1598537801.805335040
86,1598537801.905219840
85,1598537802.004895232
82,1598537802.105100544
78,1598537802.205552384
77,1598537802.306134784
74,1598537802.406072832
70,1598537802.505910784
67,1598537802.605871104
267,1598537802.705610496
233,1598537802.804967168
198,1598537802.905359872
164,1598537803.005053440
152,1598537803.104939776
141,1598537803.205152256
134,1598537803.305573120
126,1598537803.405930496
123,1598537803.505833216
117,1598537803.606067968
97,1598537803.706109952
96,1598537803.805591296
92,1598537803.905563392
87,1598537804.005771264
77,1598537804.105665024
71,1598537804.205286912
60,1598537804.305697024
223,1598537804.405854464
164,1598537804.506122752
145,1598537804.606505728
121,1598537804.706278656
106,1598537804.806138880
101,1598537804.905960960
97,1598537805.006039808
90,1598537805.106184448
85,1598537805.206210816
76,1598537805.306289152
66,1598537805.405986048
236,1598537805.506650112
158,1598537805.606860032
130,1598537805.706420224
120,1598537805.806122752
101,1598537805.905701120
98,1598537806.005432320
76,1598537806.105006848
72,1598537806.205702656
62,1598537806.305785088
403,1598537806.405824256
288,1598537806.506331648
200,1598537806.606594560
152,1598537806.706674944
116,1598537806.806473728
102,1598537806.906237696
94,1598537807.006103296
87,1598537807.105684480
74,1598537807.205030144
64,1598537807.305186560
346,1598537807.405106176
236,1598537807.505007872
203,1598537807.605375232
162,1598537807.705949952
143,1598537807.806444032
128,1598537807.906814720
114,1598537808.007012096
101,1598537808.106845440
97,1598537808.206546944
90,1598537808.306234368
81,1598537808.406489088
75,1598537808.506336256
